'track','setup','tyre lf','tyre rf','tyre lr','tyre rr','cam lf','cam rf','cam lr','cam rr','toe fl','toe fr','toe lr','toe rr','cas lf','cas rf','steer','tc1','tc2','abs','ecu','mix','fuel','pad f','pad r','roll f','roll r','spring lf','spring rf','spring lr','spring rr','bsup lf','bsup rf','bsup lr','bsup rr','bsdn lf','bsdn rf','bsdn lr','bsdn rr','bsw lf','bsw rf','bsw lr','bsw rr','bias','bs lf','bs rf','bs lr','bs rr','bf lf','bf rf','bf lr','bf rr','rs lf','rs rf','rs lr','rs rr','rf lf','rf rf','rf lr','rf rr','rh lf','rh rf','rh lr','rh rr','wing','duc f','duc r','preload','fuelPerLap','20m'
,Kyalami,132 aGG 1 43 7.json,68,67,69,67,68,67,69,67,16,16,16,16,16,16,16,16,32,32,55,55,32,32,55,55,47,47,3,3,3,4,0,0,33,0,0,36,15,8,8,5,5,8,8,5,5,7,7,2,2,7,7,2,2,0,0,10,10,0,0,10,10,0,0,50,50,0,0,50,50,38,5,5,4,4,5,5,4,4,2,2,3,3,2,2,3,3,7,7,5,5,7,7,5,5,4,4,4,4,4,4,4,4,0,6,4,18,0,6,4,18,10,3,2,3,2,20,,
,Kyalami,132 Aggr.json,71,70,68,66,71,70,68,66,12,12,13,13,12,12,13,13,32,32,60,60,32,32,60,60,46,46,5,3,3,4,0,0,34,1,1,20,22,8,8,4,4,8,8,4,4,7,7,2,2,7,7,2,2,0,0,10,10,0,0,10,10,0,0,50,50,0,0,50,50,42,5,5,4,4,5,5,4,4,2,2,3,3,2,2,3,3,7,7,5,5,7,7,5,5,4,4,4,4,4,4,4,4,0,6,4,18,0,6,4,18,10,4,3,4,3,2,,
,Kyalami,488 Kyalami Quali Academy.json,61,60,60,58,61,60,60,58,12,12,14,14,12,12,14,14,30,30,52,52,30,30,52,52,46,46,4,3,3,4,0,0,0,0,0,18,21,9,9,2,2,9,9,2,2,9,9,2,2,9,9,2,2,0,0,10,10,0,0,10,10,3,3,50,50,3,3,50,50,45,6,6,4,4,6,6,4,4,3,3,3,3,3,3,3,3,7,7,5,5,7,7,5,5,4,4,3,3,4,4,3,3,0,6,4,18,0,6,4,18,14,2,2,2,2,9,,
,Kyalami,488 Kyalami Race Academy.json,61,60,60,58,61,60,60,58,12,12,14,14,12,12,14,14,32,32,55,55,32,32,55,55,46,46,4,3,3,4,0,0,98,0,0,21,17,8,8,2,2,8,8,2,2,9,9,2,2,9,9,2,2,0,0,10,10,0,0,10,10,3,3,50,50,3,3,50,50,45,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,4,4,3,3,4,4,3,3,0,6,2,18,0,6,2,18,12,3,2,3,2,10,,
,Laguna_Seca,132 Aggr 1 25 4.json,63,57,64,61,63,57,64,61,14,14,18,18,14,14,18,18,31,31,54,54,31,31,54,54,48,48,4,2,3,2,0,0,40,3,3,26,2,8,8,3,3,8,8,3,3,5,5,2,2,5,5,2,2,0,0,10,10,0,0,10,10,0,0,50,50,0,0,50,50,37,8,8,5,5,8,8,5,5,2,2,3,3,2,2,3,3,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,6,5,18,3,6,5,18,13,3,2,3,2,15,,
,Laguna_Seca,132 Aggr t1.json,61,55,62,59,61,55,62,59,14,14,18,18,14,14,18,18,31,31,54,54,31,31,54,54,48,48,4,3,3,4,0,0,36,0,0,26,2,8,8,3,3,8,8,3,3,5,5,2,2,5,5,2,2,0,0,10,10,0,0,10,10,0,0,50,50,0,0,50,50,37,8,8,5,5,8,8,5,5,2,2,3,3,2,2,3,3,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,6,5,18,3,6,5,18,13,3,2,3,2,15,,
,Laguna_Seca,132 Aggr.json,69,63,70,67,69,63,70,67,12,12,13,13,12,12,13,13,32,32,50,50,32,32,50,50,48,48,5,3,3,4,0,0,60,1,1,28,14,8,8,3,3,8,8,3,3,7,7,2,2,7,7,2,2,0,0,10,10,0,0,10,10,0,0,50,50,0,0,50,50,43,8,8,5,5,8,8,5,5,2,2,3,3,2,2,3,3,7,7,5,5,7,7,5,5,4,4,4,4,4,4,4,4,0,6,1,18,0,6,1,18,10,3,2,3,2,15,,
,Laguna_Seca,488 Laguna Quali Academy.json,61,55,62,59,61,55,62,59,12,12,13,13,12,12,13,13,34,34,45,45,34,34,45,45,48,48,4,3,3,4,0,0,0,3,3,22,12,7,7,5,5,7,7,5,5,11,11,7,7,11,11,7,7,0,0,10,10,0,0,10,10,2,2,55,55,2,2,55,55,53,6,6,6,6,6,6,6,6,2,2,3,3,2,2,3,3,7,7,5,5,7,7,5,5,4,4,4,4,4,4,4,4,0,6,6,18,0,6,6,18,14,2,2,2,2,11,,
,Laguna_Seca,488 Laguna Race 20m 1 25 4.json,61,55,62,59,61,55,62,59,12,12,13,13,12,12,13,13,32,32,48,48,32,32,48,48,48,48,4,2,2,4,0,0,30,0,0,23,8,8,8,3,3,8,8,3,3,11,11,10,10,11,11,10,10,0,0,10,10,0,0,10,10,5,5,55,55,5,5,55,55,53,7,7,5,5,7,7,5,5,2,2,3,3,2,2,3,3,7,7,5,5,7,7,5,5,4,4,4,4,4,4,4,4,0,6,4,18,0,6,4,18,12,3,2,3,2,14,,
,Laguna_Seca,488 Laguna Race 20m.json,61,55,62,59,61,55,62,59,12,12,13,13,12,12,13,13,32,32,48,48,32,32,48,48,48,48,4,2,2,4,0,0,30,0,0,23,8,8,8,3,3,8,8,3,3,11,11,10,10,11,11,10,10,0,0,10,10,0,0,10,10,5,5,55,55,5,5,55,55,53,7,7,5,5,7,7,5,5,2,2,3,3,2,2,3,3,7,7,5,5,7,7,5,5,4,4,4,4,4,4,4,4,0,6,4,18,0,6,4,18,12,3,2,3,2,14,,
,Laguna_Seca,488 Laguna Race Academy.json,61,55,62,59,61,55,62,59,12,12,13,13,12,12,13,13,32,32,48,48,32,32,48,48,48,48,4,3,3,4,0,0,103,0,0,23,8,8,8,3,3,8,8,3,3,11,11,10,10,11,11,10,10,0,0,10,10,0,0,10,10,5,5,55,55,5,5,55,55,53,7,7,5,5,7,7,5,5,2,2,3,3,2,2,3,3,7,7,5,5,7,7,5,5,4,4,4,4,4,4,4,4,0,6,4,18,0,6,4,18,12,2,2,2,2,14,,
,misano,488 Quali Misano Academy.json,43,49,43,49,43,49,43,49,10,10,14,14,10,10,14,14,22,22,50,50,22,22,50,50,46,46,4,2,2,2,0,0,0,3,3,18,23,8,8,4,4,8,8,4,4,9,9,2,2,9,9,2,2,0,0,10,10,0,0,10,10,5,5,50,50,5,5,50,50,44,8,8,6,6,8,8,6,6,4,4,3,3,4,4,3,3,7,7,5,5,7,7,5,5,4,4,5,5,4,4,5,5,0,6,3,18,0,6,3,18,12,3,3,3,3,12,,
,misano,488 Race 1.5 20m 1 36 2.json,58,64,58,64,58,64,58,64,12,12,15,15,12,12,15,15,26,26,52,52,26,26,52,52,46,46,4,2,2,2,0,0,35,0,0,22,28,8,8,4,4,8,8,4,4,9,9,4,4,9,9,4,4,0,0,10,10,0,0,10,10,3,3,50,50,3,3,50,50,47,7,7,5,5,7,7,5,5,4,4,3,3,4,4,3,3,7,7,4,4,7,7,4,4,5,5,5,5,5,5,5,5,0,6,2,18,0,6,2,18,12,3,3,3,3,13,,
,misano,488 Race Misano Academy.json,43,49,43,49,43,49,43,49,12,12,15,15,12,12,15,15,26,26,52,52,26,26,52,52,46,46,4,2,2,2,0,0,108,1,1,22,28,8,8,4,4,8,8,4,4,9,9,4,4,9,9,4,4,0,0,10,10,0,0,10,10,3,3,50,50,3,3,50,50,47,7,7,5,5,7,7,5,5,4,4,3,3,4,4,3,3,7,7,4,4,7,7,4,4,5,5,5,5,5,5,5,5,0,6,2,18,0,6,2,18,12,3,3,3,3,13,,
,mount_panorama,132 Aggr.json,64,71,63,64,64,71,63,64,12,12,13,13,12,12,13,13,32,32,50,50,32,32,50,50,46,46,4,3,3,4,0,0,60,3,3,27,2,8,8,3,3,8,8,3,3,7,7,2,2,7,7,2,2,0,0,10,10,0,0,10,10,0,0,50,50,0,0,50,50,53,8,8,5,5,8,8,5,5,2,2,3,3,2,2,3,3,7,7,5,5,7,7,5,5,4,4,4,4,4,4,4,4,0,6,1,18,0,6,1,18,13,3,2,3,2,20,,
,mount_panorama,488 Bathurst Quali Academy.json,50,55,48,50,50,55,48,50,12,12,15,15,12,12,15,15,28,28,50,50,28,28,50,50,46,46,4,3,3,4,0,0,0,0,0,25,15,7,7,3,3,7,7,3,3,9,9,4,4,9,9,4,4,0,0,10,10,0,0,10,10,5,5,50,50,5,5,50,50,47,8,8,6,6,8,8,6,6,3,3,3,3,3,3,3,3,5,5,4,4,5,5,4,4,4,4,4,4,4,4,4,4,2,6,0,18,2,6,0,18,4,2,2,2,2,16,,
,mount_panorama,488 Bathurst Race Academy.json,50,55,48,50,50,55,48,50,12,12,15,15,12,12,15,15,32,32,51,51,32,32,51,51,46,46,4,3,3,4,0,0,106,1,1,25,11,8,8,2,2,8,8,2,2,10,10,6,6,10,10,6,6,0,0,10,10,0,0,10,10,5,5,50,50,5,5,50,50,47,7,7,6,6,7,7,6,6,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,4,4,5,5,4,4,5,5,1,6,0,18,1,6,0,18,7,2,2,2,2,18,,
,mount_panorama,unleashed drivers hotlap.json,60,61,62,59,60,61,62,59,8,8,11,11,8,8,11,11,28,28,49,49,28,28,49,49,46,46,2,1,3,4,0,0,0,1,1,13,8,8,8,3,3,8,8,3,3,7,7,2,2,7,7,2,2,0,0,10,10,0,0,10,10,0,0,50,50,0,0,50,50,49,8,8,5,5,8,8,5,5,2,2,3,3,2,2,3,3,7,7,5,5,7,7,5,5,4,4,4,4,4,4,4,4,0,6,4,18,0,6,4,18,10,4,4,4,4,13,,
,nurburgring,132 aGG 1 57 5.json,67,73,64,70,67,73,64,70,12,12,13,13,12,12,13,13,32,32,50,50,32,32,50,50,46,46,5,1,1,3,0,0,43,0,0,30,12,8,8,5,5,8,8,5,5,7,7,2,2,7,7,2,2,0,0,10,10,0,0,10,10,0,0,50,50,0,0,50,50,39,8,8,5,5,8,8,5,5,2,2,3,3,2,2,3,3,7,7,5,5,7,7,5,5,4,4,4,4,4,4,4,4,0,6,1,18,0,6,1,18,10,3,2,3,2,15,,
,nurburgring,488 Nurburg Quali Academy.json,64,69,60,67,64,69,60,67,10,10,15,15,10,10,15,15,28,28,50,50,28,28,50,50,41,41,4,2,2,3,0,0,0,0,0,22,16,7,7,2,2,7,7,2,2,8,8,8,8,8,8,8,8,0,0,10,10,0,0,10,10,3,3,55,55,3,3,55,55,44,7,7,4,4,7,7,4,4,4,4,3,3,4,4,3,3,5,5,6,6,5,5,6,6,5,5,4,4,5,5,4,4,0,6,2,18,0,6,2,18,12,2,2,2,2,14,,
,nurburgring,488 Nurburg Race 20m.json,65,67,62,68,65,67,62,68,10,10,17,17,10,10,17,17,31,31,52,52,31,31,52,52,41,41,3,2,2,3,0,0,36,3,3,21,14,8,8,3,3,8,8,3,3,8,8,7,7,8,8,7,7,0,0,10,10,0,0,10,10,5,5,55,55,5,5,55,55,44,6,6,5,5,6,6,5,5,4,4,3,3,4,4,3,3,6,6,7,7,6,6,7,7,5,5,4,4,5,5,4,4,0,6,1,18,0,6,1,18,11,2,2,2,2,15,,
,nurburgring,488 Nurburg Race Academy.json,61,63,58,64,61,63,58,64,10,10,17,17,10,10,17,17,31,31,52,52,31,31,52,52,41,41,4,2,2,3,0,0,99,1,1,21,14,8,8,3,3,8,8,3,3,8,8,7,7,8,8,7,7,0,0,10,10,0,0,10,10,5,5,55,55,5,5,55,55,44,6,6,5,5,6,6,5,5,4,4,3,3,4,4,3,3,6,6,7,7,6,6,7,7,5,5,4,4,5,5,4,4,0,6,1,18,0,6,1,18,11,2,2,2,2,15,,
,Paul_Ricard,112 Agg stable 1 55.json,58,65,58,64,58,65,58,64,16,12,14,14,16,12,14,14,35,35,45,45,35,35,45,45,46,46,7,3,3,6,0,0,32,0,0,30,1,8,8,1,1,8,8,1,1,10,10,2,2,10,10,2,2,0,0,10,10,0,0,10,10,1,1,50,50,1,1,50,50,47,9,9,5,5,9,9,5,5,3,3,4,4,3,3,4,4,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,2,6,1,18,2,6,1,18,2,3,2,3,2,23,,
,Paul_Ricard,488 Paul Ricard Qualifying Academy.json,45,50,40,46,45,50,40,46,12,12,14,14,12,12,14,14,26,26,50,50,26,26,50,50,46,46,4,3,3,4,0,0,63,1,1,22,18,7,7,6,6,7,7,6,6,9,9,7,7,9,9,7,7,0,0,10,10,0,0,10,10,8,8,50,50,8,8,50,50,50,7,7,5,5,7,7,5,5,3,3,4,4,3,3,4,4,7,7,4,4,7,7,4,4,5,5,4,4,5,5,4,4,1,6,0,18,1,6,0,18,5,3,3,3,3,18,,
,Paul_Ricard,488 Paul Ricard Race Academy.json,55,55,50,50,55,55,50,50,14,14,16,16,14,14,16,16,20,20,49,49,20,20,49,49,46,46,4,2,3,3,0,0,38,1,1,40,15,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,0,0,10,10,0,0,10,10,5,5,9,10,5,5,9,10,55,8,8,5,5,8,8,5,5,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,0,6,0,18,0,6,0,18,5,4,4,4,4,16,,
,Silverstone,112 Agg 2 00 4.json,62,69,62,65,62,69,62,65,12,12,13,13,12,12,13,13,32,32,50,50,32,32,50,50,46,46,3,2,2,3,0,0,36,0,0,27,2,8,8,4,4,8,8,4,4,7,7,2,2,7,7,2,2,0,0,10,10,0,0,10,10,0,0,50,50,0,0,50,50,42,8,8,5,5,8,8,5,5,2,2,3,3,2,2,3,3,7,7,5,5,7,7,5,5,4,4,4,4,4,4,4,4,0,6,1,18,0,6,1,18,10,4,3,4,3,13,,
,Silverstone,488 Silverstone Quali Academy.json,57,63,55,59,57,63,55,59,10,10,12,12,10,10,12,12,32,32,51,51,32,32,51,51,46,46,4,2,2,2,0,0,0,0,0,27,4,5,5,3,3,5,5,3,3,9,9,7,7,9,9,7,7,0,0,10,10,0,0,10,10,0,0,50,50,0,0,50,50,50,6,6,4,4,6,6,4,4,2,2,3,3,2,2,3,3,7,7,5,5,7,7,5,5,4,4,4,4,4,4,4,4,0,6,8,18,0,6,8,18,13,2,2,2,2,13,,
